text,lat,lon
CODY,30.41,-84.06
J R ALFORD GREENWAY,30.48,-84.16
(CTY)CROSS CITY ARPT,29.63,-83.1
MAYO,30.05,-83.18
EUGENE,29.61,-83.05
EAST CAMP,30.1053,-84.7368
JEWEL FIRE TOWER,30.2112,-84.682
SMITH CREEK,30.2112,-84.682
SMITH CREEK,30.3005,-84.6275
BLOXHAM,30.3005,-84.6275
BLOXHAM,30.3432,-84.6101
ELBA,31.44,-86.07
INO,31.29,-86.06
ROETON,31.6,-85.83
DURHAM,36.01,-78.97
HUCKLEBERRY SPG,36.07,-78.97
NORTH DURHAM,36.07,-78.92
WEST DURHAM,36.01,-78.92
MAMERS,35.45,-78.95
COKESBURY,35.513,-78.91
HIGH PT,36,-79.99
TRINITY,35.88,-79.97
ALAMANCE,36.03,-79.54
BESSEMER,36.12,-79.75
BENNETT,35.55,-79.51
GOLDSTON,35.61,-79.32
CHAPEL HILL,35.87,-79.04
CHAPEL HILL WLLMS AR,35.95,-79.05
MERRY OAKS,35.66,-78.98
WILLOW,35.61,-78.87
RAMSEUR YORKS FLD AR,35.74,-79.67
DE FUNIAK SPRINGS,30.7,-86.12
STAR,30.73,-85.16
MARIANNA,30.73,-85.19
CYPRESS,30.75,-85.09
YORKTOWN,42.2489,-90.4189
YORKTOWN,42.2479,-90.3868
FULTON,41.9013,-90.1515
EAST CLINTON,41.8026,-90.1836
EAST CLINTON,41.8031,-90.1813
FULTON,41.8956,-90.1346
ROCK IS,41.4919,-90.607
ROCK IS,41.49,-90.5961
ROCK IS,41.5076,-90.5902
ROCK IS,41.5119,-90.5761
MOLINE,41.5087,-90.534
MOLINE,41.5172,-90.5055
ROCK IS,41.5232,-90.5516
ROCK IS,41.5156,-90.5829
ELIZA,41.3499,-91.0501
NEW BOSTON,41.1673,-90.9975
NEW BOSTON,41.1629,-91.0004
NEW BOSTON,41.201,-91.0746
ELIZA,41.3104,-91.0649
OQUAWKA,40.9227,-90.956
OQUAWKA,40.9152,-90.9696
SHOKOKON,40.747,-91.0631
SHOKOKON,40.7516,-91.1043
GULFPORT,40.8394,-91.0562
OQUAWKA,40.91,-90.9903
NAUVOO,40.545,-91.4099
HAMILTON,40.3955,-91.3684
HAMILTON,40.3879,-91.3486
NAUVOO,40.5449,-91.3868
SOMBRERO KEY LIGHT,24.6578,-81.1466
DUCK KEY,24.704,-80.9767
ALLIGATOR REEF LIGHT,24.86,-80.62
DRY TORTUGAS LIGHT,24.693,-82.773
SMITH SHOAL LIGHT,24.72,-81.92
CARYSFORT REEF LIGHT,25.22,-80.21
CARYSFORT REEF LIGHT,25.22,-80.21
BIG COPPITT KEY,24.5167,-81.6762
DUBUQUE,42.5391,-90.6486
DUBUQUE,42.5389,-90.6431
DUBUQUE,42.4952,-90.6512
KEY WEST,42.4678,-90.6425
KEY WEST,42.4671,-90.6561
DUBUQUE,42.5001,-90.662
SMITHS FERRY,42.3214,-90.4161
SMITHS FERRY,42.3193,-90.4342
BELLEVUE,42.2612,-90.4291
BELLEVUE,42.236,-90.4097
BELLEVUE,42.2396,-90.4017
CLINTON,41.8729,-90.1705
CLINTON,41.8732,-90.1738
CLINTON,41.8257,-90.197
WEST CLINTON,41.824,-90.1818
LE CLAIRE,41.6049,-90.3399
LE CLAIRE,41.6052,-90.3447
LE CLAIRE,41.5886,-90.3532
LE CLAIRE,41.5857,-90.3484
LE CLAIRE,41.5935,-90.3386
MUSCATINE,41.4269,-91.0036
MUSCATINE,41.4369,-91.0084
MUSCATINE,41.412,-91.058
MUSCATINE,41.4078,-91.0492
TOOLESBORO,41.1628,-91.0304
TOOLESBORO,41.1582,-91.0317
TOOLESBORO,41.1531,-90.9931
TOOLESBORO,41.1556,-90.9907
TOOLESBORO,41.1648,-91.0068
BURLINGTON,40.8902,-91.0171
BURLINGTON,40.8445,-91.0604
BURLINGTON,40.8562,-91.0825
BURLINGTON,40.8944,-91.0296
WALFORD,40.3828,-91.3956
WALFORD,40.387,-91.3973
WALFORD,40.4019,-91.3756
WALFORD,40.4006,-91.3716
WALFORD,40.389,-91.3777
EAST DUBUQUE,42.5074,-90.6418
EAST DUBUQUE,42.5059,-90.6388
EAST DUBUQUE,42.4928,-90.6472
EAST DUBUQUE,42.4781,-90.6443
EAST DUBUQUE,42.4776,-90.6534
EAST DUBUQUE,42.4921,-90.6538
MARCUS,42.307,-90.3998
MARCUS,42.307,-90.4177
MARCUS,42.2455,-90.407
MARCUS,42.2468,-90.3789
FULTON,41.8579,-90.1735
FULTON,41.8571,-90.1659
FULTON,41.8804,-90.1587
FULTON,41.8818,-90.1658
PORT BYRON,41.6081,-90.3407
PORT BYRON,41.61,-90.3348
RAPIDS CITY,41.5838,-90.3369
RAPIDS CITY,41.5865,-90.3431
ILLINOIS CITY,41.4236,-91.024
ILLINOIS CITY,41.42,-91.0216
ILLINOIS CITY,41.4245,-90.9934
ILLINOIS CITY,41.4176,-90.9519
ILLINOIS CITY,41.4242,-90.9472
ILLINOIS CITY,41.433,-90.9848
NEW BOSTON,41.1656,-91.0134
NEW BOSTON,41.1705,-91.0156
NEW BOSTON,41.166,-90.9931
NEW BOSTON,41.1551,-90.9835
NEW BOSTON,41.1527,-90.9875
OQUAWKA,40.9107,-90.9835
OQUAWKA,40.909,-90.9763
LONE TREE,40.8524,-91.0458
LONE TREE,40.8533,-91.0525
GARLOCK,35.3974,-117.7949
GARLOCK,35.3938,-117.79
GARLOCK,35.3891,-117.7958
PETERSVILLE,38.44,-83.49
PETERSVILLE,38.4482,-83.5392
PETERSVILLE,38.4646,-83.5132
CRUM,38.4674,-83.453
CRUM,38.4492,-83.4523
STRICKLETT,38.52,-83.41
STRICKLETT,38.5236,-83.4067
CHARTERS,38.5279,-83.4115
CHARTERS,38.5264,-83.4155
COTTAGEVILLE,38.6,-83.6
COTTAGEVILLE,38.6035,-83.5984
COTTAGEVILLE,38.6054,-83.6062
COTTAGEVILLE,38.6028,-83.6055
STRICKLETT,38.5,-83.36
KINNICONICK,38.502,-83.357
KINNICONICK,38.504,-83.3582
STRICKLETT,38.498,-83.372
STRICKLETT,38.4955,-83.369
CHARTERS,38.5528,-83.4414
PINETTA,31.59,-83.36
(VLD)VALDOSTA REGIONAL ARPT,30.78,-83.3
ROCK HILL,31.355,-85.0228
LUKE,31.3588,-85.0177
HARMONY CHURCH RD/HWY 45,31.2046,-84.7031
COOKTOWN,31.2336,-84.5973
NEWTON,31.3074,-84.3932
NEWTON,31.3084,-84.39
WATERLOO,31.58,-83.42
OCILLA,31.6541,-83.2551
FITZGERALD MUNICIPAL ARPT,31.6541,-83.2551
ASHTON,31.6982,-83.105
SOUTHWICK,42.05,-72.77
WESTFIELD,42.14,-72.76
HIGHLANDS,42.21,-72.64
NORTH WILBRAHAM,42.14,-72.44
TRESTLE CREEK,48.2819,-116.3503
TRESTLE CREEK,48.2827,-116.3485
TRESTLE CREEK,48.282,-116.3482
TRESTLE CREEK,48.2817,-116.3496
MONO LAKE,37.94,-119.23
WALKER,38.28,-119.61
MARKLEEVILLE,38.55,-119.8
SORENSENS,38.72,-119.9
MARKLEEVILLE,38.69,-119.77
VADE,38.85,-120.08
SORENSENS,38.9,-120
CAMP RICHARDSON,38.93,-120.05
TAHOE CITY,39.1693,-120.1461
SUNNYSIDE,39.14,-120.22
HOBART MILLS,39.43,-120.31
SIERRAVILLE DRWTR AR,39.5837,-120.3699
RED ROCK,39.78,-120.59
CONSTELLATION,34.0413,-112.4822
MC GUIREVILLE,34.63,-111.8
HATTON,38.9942,-92.042
BOLIVAR,30.8685,-90.3253
BOLIVAR,30.8837,-90.3113
WARNERTON,30.9721,-90.205
KIRKLIN,31.0204,-90.103
KNOXO,31.1351,-90.0139
ARIEL,31.08,-91.05
BEWELCOME,31.194,-90.8942
MARS HILL,31.3491,-90.6307
DEMOPOLIS MUNI ARPT,32.4206,-87.9787
DEMOPOLIS MUNI ARPT,32.4809,-87.9061
HOGGLESVILLE,32.7695,-87.4927
HOGGLESVILLE,32.7832,-87.4723
MORGAN SPGS,32.7832,-87.4723
MORGAN SPGS,32.8162,-87.4194
VICK,32.98,-87.0507
SIX MILE,32.9858,-86.9977
BRIERFIELD,33.0416,-86.9401
BRIERFIELD,33.0464,-86.8958
SOUTH NEWALA,33.0851,-86.8429
SOUTH NEWALA,33.1,-86.8077
PERSIMMON GROVE,32.3648,-88.094
JEMISON,32.95,-86.75
MAPLESVILLE,32.78,-86.88
MARBLE VLY,33.0437,-86.4476
SESSIONS,32.9321,-85.7469
HECLA,45.93,-98.22
ORDWAY,45.61,-98.38
PLANA,45.54,-98.29
WARNER,45.25,-98.43
STRATFORD,45.25,-98.33
PUTNEY,45.53,-98.19
COLUMBIA,45.65,-98.27
HECLA,45.93,-98.13
DUXBURY,45.24,-98.41
GALLUP,45.1,-98.46
ASHTON,44.96,-98.51
ASHTON,44.95,-98.47
GALLUP,45.1,-98.41
BRENTFORD,45.24,-98.36
JOHNNIE,36.3407,-116.0511
JOHNNIE,36.332,-116.0492
JOHNNIE,36.3325,-116.0332
JOHNNIE,36.3417,-116.0338
OROVILLE,39.4995,-121.5435
PLACERVILLE,38.7245,-120.7829
HOBERGS,38.85,-122.72
QUINCY,39.93,-120.9311
(RDD)REDDING BENTON,40.5635,-122.3873
(RDD)REDDING BENTON,40.5637,-122.3878
(RDD)REDDING BENTON,40.5646,-122.3879
PORT WENTWORTH,32.16,-81.18
MEINHARD,32.16,-81.21
MEINHARD,32.17,-81.2
MONTEITH,32.19,-81.18
BONA BELLA,32.1,-81.17
MEINHARD,32.18,-81.22
MIDWAY,31.81,-81.43
NEWINGTON,32.59,-81.42
RINCON,32.3,-81.24
CLYO,32.48,-81.27
SAPELO IS,31.4,-81.28
VERNONBURG,31.97,-81.12
SAVANNAH,32.04,-81.08
BLOOMINGDALE,32.14,-81.3
SANDFLY,31.98,-81.06
(SAV)SAVANNAH INTL A,32.13,-81.2
CENTRAL JCT,32.1,-81.08
MEINHARD,32.17,-81.2
(SAV)SAVANNAH INTL A,32.13,-81.2
CHARLESTON,32.7753,-79.9248
HARDEEVILLE,32.27,-81.05
HARDEEVILLE,32.29,-81.08
PRITCHARDVILLE,32.24,-80.98
PRITCHARDVILLE,32.24,-80.99
PRITCHARDVILLE,32.26,-80.96
ESTILL MUNI ARPT,32.73,-81.24
ESTILL,32.75,-81.24
SWITZERLAND,32.35,-80.98
PINELAND,32.6,-81.16
SWITZERLAND,32.43,-81.01
RIDGELAND,32.47,-81.04
COOSAWHATCHIE,32.58,-80.93
BLUFFTON,32.24,-80.86
CUMMINGS,32.77,-81.01
GILLISONVILLE,32.59,-80.98
SHELL PT,32.44,-80.77
SHELDON,32.58,-80.81
MILEY,32.96,-81.05
LOBECO,32.53,-80.73
LOBECO,32.55,-80.73
GRAYS HILL,32.5,-80.73
BURTON,32.44,-80.72
BARKERVILLE,32.71,-80.87
WHITEHALL,32.69,-80.73
JONESVILLE,32.73,-80.82
WHITEHALL,32.69,-80.69
JONESVILLE,32.77,-80.83
PRIESTERS,32.64,-80.71
BELLS XRDS,32.99,-80.87
WHITEHALL,32.65,-80.64
HENDERSONVILLE,32.8,-80.78
HENDERSONVILLE,32.81,-80.78
BEAUFORT,32.41,-80.69
GREEN POND,32.72,-80.62
PADGETTS,33.09,-80.87
RITTER,32.79,-80.63
WILKINS,32.46,-80.64
STOKES,32.91,-80.77
HILTON HEAD IS ARPT,32.22,-80.69
ASHEPOO,32.82,-80.55
WALTERBORO,32.87,-80.7
WALTERBORO,32.88,-80.69
WALTERBORO,32.91,-80.67
WALTERBORO,32.92,-80.69
HILTON HEAD IS ARPT,32.22,-80.69
WILKINS,32.49,-80.6
STOKES,32.96,-80.67
WALTERBORO,32.93,-80.68
BEAUFORT CO ARPT,32.41,-80.64
HILTON HEAD IS,32.23,-80.75
HILTON HEAD IS ARPT,32.22,-80.69
HILTON HEAD IS ARPT,32.24,-80.7
FROGMORE,32.4,-80.58
ROUND O,32.94,-80.54
COTTAGEVILLE,32.94,-80.48
CANADYS,33.02,-80.54
ROUND O,32.98,-80.51
WILKINS,32.48,-80.58
CANADYS,33.04,-80.5
CANADYS,33.06,-80.62
GROVER,33.1,-80.53
GROVER,33.11,-80.54
COTTAGEVILLE,32.94,-80.49
DORCHESTER,33.12,-80.39
CARNES XRD,33.1,-80.13
HARLEYVILLE,33.22,-80.45
HARLEYVILLE,33.2,-80.4
HARLEYVILLE,33.21,-80.45
GIVHANS,33.03,-80.28
DORCHESTER,33.15,-80.34
CARNES XRD,33.1,-80.2
KNIGHTSVILLE,33.01,-80.21
KNIGHTSVILLE,33,-80.21
CARNES XRD,33.04,-80.15
LINCOLNVILLE,33.01,-80.13
SLANDSVILLE,32.9,-80.14
SLANDSVILLE,32.95,-80.15
ST STEPHEN,33.4,-79.92
JOHNS IS,32.81,-80.1
MT HOLLY,33.01,-80.04
PINECREST,32.79,-80
BENNETT,32.86,-80.02
HILLDALE,32.94,-80.05
JAMES IS,32.73,-79.93
HOBCAW PT,32.83,-79.88
BONNEAU,33.28,-79.88
REMLEYS,32.88,-79.9
PHILIP,32.91,-79.82
PHILIP,32.89,-79.83
PHILIP,32.9,-79.83
PHILIP,32.9,-79.81
HUGER,33.1,-79.8
ALVIN,33.32,-79.78
HILTON HEAD IS ARPT,32.23,-80.69
WILLTOWN BLUFF,32.66,-80.4
CHARLESTON HGTS,32.85,-79.94
CHARLESTON,32.78,-79.93
CHARLESTON,32.7716,-79.928
WALTERBORO,32.87,-80.7
JAL,32.1158,-103.191
JAL,32.1097,-103.1931
JAL,32.1068,-103.1945
SEMINOLE,32.7127,-102.6306
LANSING,43.3459,-91.1961
MC GREGOR,43.0296,-91.1737
MC GREGOR,43.0245,-91.1728
MC GREGOR,42.9944,-91.1602
MC GREGOR,42.9944,-91.1585
MC GREGOR,43.0247,-91.1701
MC GREGOR,43.0298,-91.1719
GUTTENBERG ARPT,42.8205,-91.104
GUTTENBURG,42.7853,-91.0967
GUTTENBURG,42.7519,-91.089
TURKEY RIVER,42.7541,-91.0683
GUTTENBERG ARPT,42.8264,-91.0825
LAKE CITY,44.4542,-92.2744
LAKE CITY,44.4513,-92.266
LAKE CITY,44.422,-92.2388
MAPLE SPGS,44.4104,-92.1668
MAPLE SPGS,44.4248,-92.1471
MAPLE SPGS,44.4365,-92.2141
LAKE CITY,44.4456,-92.2361
LAKE CITY,44.4537,-92.2425
LANSING,43.3477,-91.1897
LANSING,43.3489,-91.2022
LANSING,43.3502,-91.2046
LANSING,43.3677,-91.2151
LANSING,43.3697,-91.2207
LANSING,43.3604,-91.2139
LANSING,43.3481,-91.2063
LANSING,43.3459,-91.1961
CHASSELL,47.0359,-88.5005
ALSTON,46.7683,-88.7489
ASKEL,46.7894,-88.6066
CHASSELL,47.0269,-88.483
CRYSTAL FALLS,46.1004,-88.3324
KIERNAN,46.0916,-88.2072
CRYSTAL FALLS IRON C,45.987,-88.1429
CRYSTAL FALLS IRON C,45.9968,-88.2742
SPALDING,45.698,-87.5223
SPALDING,45.6928,-87.5198
SPALDING,45.6892,-87.5016
SPALDING,45.694,-87.5007
(ESC)DLTA CO ARPT ES,45.7368,-87.0965
(ESC)DLTA CO ARPT ES,45.7368,-87.0938
(ESC)DLTA CO ARPT ES,45.7264,-87.0937
(ESC)DLTA CO ARPT ES,45.727,-87.0978
(IWD)IRONWOOD ARPT,46.5544,-90.0979
IRONWOOD,46.4561,-90.1783
ANVIL LOCATION,46.3791,-90.0192
THOMASTON,46.4973,-89.912
HUMBOLDT,46.5046,-87.8955
MICHIGAMME,46.4669,-88.0886
WITCH LAKE,46.2449,-88.0143
WITCH LAKE,46.2652,-87.905
FLOODWOOD,46.2479,-88.0134
CHANNING,46.1903,-88.1252
CHANNING,46.1811,-88.1074
FLOODWOOD,46.2465,-88.0025
BERNICE,36.632,-94.874
TALALA,36.5743,-95.7452
NOWATA,36.6711,-95.63
BRISTOW,35.8288,-96.4002
MIAMI,36.8717,-94.8608
MIAMI,36.8765,-94.8572
MIAMI,36.8782,-94.8639
MIAMI,36.8741,-94.8665
BROKEN ARROW,36.079,-95.78
BROKEN ARROW,36.0832,-95.7805
BROKEN ARROW,36.084,-95.7775
BROKEN ARROW,36.0797,-95.777
VINITA,36.65,-95.15
VINITA,36.648,-95.1418
VINITA,36.6401,-95.1469
VINITA,36.644,-95.1553
LENAPAH,36.8544,-95.5557
LENAPAH,36.85,-95.5463
LENAPAH,36.8464,-95.557
LENAPAH,36.8538,-95.5642
MIAMI,36.867,-94.8888
MIAMI,36.8667,-94.8712
MIAMI,36.8889,-94.8689
MIAMI ARPT,36.8903,-94.8932
BERNICE,36.6422,-94.9867
BERNICE,36.6183,-94.9578
CLEORA,36.6022,-94.9886
CLEORA,36.6319,-95.007
BENGAL,34.7656,-95.0782
SUMMERFIELD,34.8975,-94.8685
HOWE,34.951,-94.6362
BALD HILL,35.7058,-95.8747
BALD HILL,35.7193,-95.8335
SKIATOOK ARPT,36.38,-96.0511
SKIATOOK,36.3886,-96.0316
HASKELL,35.8546,-95.6922
HASKELL,35.8566,-95.6898
STONEBLUFF,35.8566,-95.6898
REDBIRD,35.873,-95.6591
RAMONA,36.519,-95.832
RAMONA,36.5283,-95.812
TALALA,36.5283,-95.812
TALALA,36.5882,-95.6844
TALALA,36.5348,-95.8042
LENAPAH,36.8425,-95.6177
ELLIOT,36.9366,-95.5518
NEODESHA,35.9993,-95.4553
YONKERS,36.0688,-95.3443
BOATMAN,36.2563,-95.1501
BLUEJACKET,36.8236,-95.0748
BLUEJACKET,36.8403,-94.9993
NARCISSA,36.8403,-94.9993
NARCISSA,36.8474,-94.9647
NARCISSA,36.859,-94.9586
DELLWOOD,30.82,-85.03
JACOBS,30.85,-85.34
GRACEVILLE,30.97,-85.51
HORNSVILLE,30.99,-85.03
BLOUNTSTOWN,30.44,-85.03
TALLAHASSEE MALL,30.48,-84.29
PORT ST JOE,29.81,-85.3
CAPE SAN BLAS,29.72,-85.38
ELEVEN MILE,29.71,-85.15
MCINTYRE,29.98,-84.57
NEWPORT,30.19,-84.22
PLUM ORCHARD,30.19,-84.11
CODY,30.38,-84.05
CODY,30.4,-84.04
WAUKEENAH,30.41,-83.94
MONTICELLO,30.53,-83.82
ASHVILLE,30.56,-83.64
SILER CITY,35.742,-79.4912
SILER CITY,35.7663,-79.4747
BATTLEBORO,36.0435,-77.7097
BRICKS,36.1801,-77.6232
DRAKE,36.003,-77.8058
HICKORY,36.1534,-77.7377
ENFIELD,36.154,-77.7376
ENFIELD,36.1631,-77.7334
PIERCES XRDS,36.3707,-77.6371
WELDON,36.4548,-77.5997
MIDWAY,35.1913,-78.5071
TIMOTHY,35.2612,-78.4666
TIMOTHY,35.2612,-78.4666
NEWTON GROVE,35.322,-78.425
TEER,35.9187,-79.188
OCCONEECHEE,36.0418,-79.0906
HOWARD MILL,35.4679,-79.6342
HOWARD MILL,35.4897,-79.6245
RINGWOOD,36.22,-77.82
RINGWOOD,36.23,-77.81
KITTRELL,36.22,-78.49
HENDERSON,36.3224,-78.4097
DICKERSON,36.25,-78.54
OXFORD,36.3065,-78.5854
RALEIGH,35.81,-78.64
CLAYTON,35.6443,-78.4641
ZEBULON,35.8096,-78.3337
FRANKLINTON,36.0955,-78.4506
LOUISBURG FRNKLN ARP,36.08,-78.37
NEWSOM,35.51,-80.14
GORDONTOWN,35.76,-80.19
CLEMMONS,36.0673,-80.3773
ELLERBE,35.07,-79.76
HOWARD MILL,35.47,-79.63
WHITE STORE,34.88,-80.24
DURHAM,36.02,-78.91
WADESBORO,34.98,-80.1
WEST DURHAM,36,-78.91
ANSONVILLE,35.0968,-80.1052
ANSON CO ARPT,34.9843,-80.0503
ALBEMARLE,35.35,-80.2
NORWOOD,35.23,-80.12
RAEFORD MUNI ARPT,35.07,-79.13
JACKSONS CREEK,35.72,-80.02
GREEN POND,34.78,-79.6
DENTON ARPT,35.55,-80.05
ARNOLD,35.9,-80.26
(FBG)FT BRAGG,35.1391,-79.0027
(FBG)FT BRAGG,35.15,-79
BOWMORE,34.9402,-79.3378
SILVER CITY,35.02,-79.24
FULLERS,35.81,-80.04
JAMESTOWN,35.9887,-79.94
GREENSBORO,36.07,-79.8
SCALESVILLE,36.24,-79.87
PITTSBORO,35.72,-79.18
OLDTOWN,36.12,-80.32
SELMA ARPT,35.54,-78.26
SCALESVILLE,36.24,-79.87
(FAY)GRANNIS FLD FAY,34.99,-78.87
FAIR GROVE,35.88,-80.06
HOLLY SPGS,35.65,-78.83
HOLLY SPGS,35.6636,-78.7804
ROSEBORO,34.9558,-78.5182
SALEMBURG,35.0106,-78.5093
NEWTON GROVE,35.26,-78.36
MACEDONIA,35.74,-78.77
MINTZ,34.92,-78.44
DODSONS XRDS,35.9672,-79.1663
GARNER,35.7,-78.63
DODSONS XRDS,35.97,-79.16
BROGDEN,35.4601,-78.2494
CLAYTON,35.644,-78.492
PET XRDS,35.83,-78.49
CLINTON,35,-78.32
BAILEY,35.78,-78.11
LUCAMA,35.65,-78.01
LUCAMA,35.65,-78.01
STEVENS MILL,35.3388,-78.1288
WILSON,35.7306,-77.9095
BLACK CREEK,35.64,-77.93
DUDLEY,35.2422,-78.0687
DUDLEY,35.29,-78.03
GENOA,35.3225,-78.0016
ROCKY MT,35.94,-77.79
DRAKE,35.9901,-77.8083
GOLDSBORO,35.3879,-77.9933
LAMGSTON,35.4123,-77.95
ODELL,36.3492,-77.98
ENTERPRISE,36.4593,-77.9207
PIERCES XRDS,36.3538,-77.6795
EUCUTTA,31.7465,-88.8439
WAYNESBORO,31.67,-88.65
BENNDALE,30.87,-88.8
SHIPMAN,30.87,-88.47
BERRYDALE,30.9,-87.02
YADKINVILLE,36.1101,-80.6876
YADKINVILLE,36.1431,-80.6664
SMITHTOWN,36.23,-80.56
DOBSON,36.4197,-80.7589
BOOMER,36.07,-81.25
NORTH WILKESBORO,36.17,-81.14
CRICKET,36.19,-81.18
WILKES CO ARPT,36.1573,-81.1788
LONE TREE,40.8745,-91.0379
HAMILTON,40.384,-91.3865
HAMILTON,40.3801,-91.3806
HAMILTON,40.3933,-91.3572
HAMILTON,40.4053,-91.3524
HAMILTON,40.4097,-91.3703
BARTLETT,40.9225,-95.8614
BARTLETT,40.9331,-95.7988
THURMAN,40.7945,-95.7322
HAMBURG,40.6014,-95.633
PAYNE,40.6019,-95.7997
PERCIVAL,40.73,-95.9027
PACIFIC CITY,41.0359,-95.8847
GLENWOOD,41.0406,-95.7856
TABOR,40.9274,-95.7693
PACIFIC JCT,40.913,-95.8532
SCOTT STATE PARK,38.66,-100.98
TIMKEN,38.46,-99.2
LARNED,38.18,-99.1
PENDENNIS,38.64,-100.28
COLLYER,38.95,-100.09
MEDWAY,38.26,-101.76
DIGHTON,38.48,-100.47
NESS CITY,38.45,-99.91
BAZINE,38.53,-99.69
ALEXANDER,38.47,-99.55
RUSH CENTER,38.42,-99.31
RUSH CENTER,38.46,-99.31
TREGO CENTER,38.71,-100.1
DIGHTON,38.48,-100.47
NESS CITY,38.45,-99.91
(RDD)REDDING BENTON,40.5647,-122.3873
ENTERPRISE,40.561,-122.3024
ENTERPRISE,40.5639,-122.3
ENTERPRISE,40.5638,-122.2983
ENTERPRISE,40.5597,-122.3
ANDERSON,40.4554,-122.2966
ANDERSON,40.4552,-122.2958
ANDERSON,40.4556,-122.2956
ANDERSON,40.4557,-122.296
BEECH BOTTOM,37.35,-84.95
BEECH BOTTOM,37.3534,-84.9476
BEECH BOTTOM,37.3521,-84.9424
BEECH BOTTOM,37.3486,-84.9454
GASCON,37.0015,-85.5483
CORK,37.0329,-85.6069
CAVE RIDGE,36.9885,-85.6686
CEDAR FLAT,36.9475,-85.5903
RICHMOND,37.7624,-84.3255
MILLION,37.762,-84.3621
MILLION,37.7667,-84.3841
BALDWIN,37.7945,-84.404
WHITLOCK,37.7992,-84.3918
FLAT ROCK,36.6693,-86.5864
FLAT ROCK,36.6854,-86.568
FRANKLIN,36.7178,-86.538
BLACK JACK,36.736,-86.4975
GOLD CITY,36.7471,-86.4544
GOLD CITY,36.7628,-86.4644
FRANKLIN,36.7262,-86.5461
FLAT ROCK,36.6752,-86.589
MT VICTOR,36.9941,-86.3765
CASSADAY,36.9732,-86.3362
POLKVILLE,36.9542,-86.2498
SMITHS GROVE,37.0422,-86.1874
SUNNYSIDE,37.0476,-86.3105
DIXVILLE,37.7,-84.98
DIXVILLE,37.7024,-84.9603
DIXVILLE,37.7121,-84.9696
DIXVILLE,37.7077,-84.9831
DUNCAN,37.8336,-84.9914
DUNCAN,37.8372,-84.9976
DUNCAN,37.8347,-85.0081
CORNISHVILLE,37.8237,-84.9866
MIDDLEBURG,37.349,-84.8196
MIDDLEBURG,37.355,-84.8172
MIDDLEBURG,37.3554,-84.8234
YOSEMITE,37.348,-84.8256
MIDDLEBURG,37.3454,-84.8232
PICKSTOWN,43.0662,-98.5637
PICKSTOWN,43.09,-98.54
MARTY,42.96,-98.44
GREENWOOD,42.91,-98.3
GREENWOOD,42.882,-98.3056
MARTY,42.9381,-98.4552
MARTY,42.9796,-98.4916
PERKINS,42.8093,-98.1059
PERKINS,42.84,-98.1
SEMINOLE,32.71,-102.6305
SEMINOLE,32.7101,-102.6156
SEMINOLE,32.7122,-102.6156
ANDREWS,32.32,-102.55
FAIRVIEW,32.4728,-101.6655
MIDLAND,31.9689,-102.091
(MAF) MIDLAND INTL,31.9425,-102.1891
MIDLAND,31.9894,-102.1588
(MAF) MIDLAND INTL,31.9864,-102.1636
MIDLAND,31.9902,-102.1571
MIDLAND,32.0159,-102.1414
MIDLAND,32,-102.1312
MIDLAND,32.0081,-102.1257
MIDLAND,32.0367,-102.1181
MIDLAND,32.0271,-102.145
MIDLAND,31.9987,-102.1505
MIDLAND,32.0277,-102.1589
MIDLAND,32.04,-102.1036
MIDLAND,32.0535,-102.0539
TOYAH,31.32,-103.78
COYANOSA,31.2406,-103.0634
IMPERIAL,31.272,-102.6891
RANKIN ARPT,31.2252,-101.9348
MIDLAND,31.9888,-102.1428
SPRABERRY,31.8531,-101.8047
MIDLAND,32.0018,-102.1369
PULASKI,37.202,-89.198
PULASKI,37.2035,-89.1942
OLIVE BRANCH,37.17,-89.3318
CARTERVILLE,37.75,-89.08
JOHNSTON CITY,37.82,-88.93
CRAB ORCHARD,37.73,-88.8
PULLEYS MILL,37.6,-88.9
DELTA,37.2145,-89.75
DELTA,37.21,-89.74
SHARPSBORO,37.2159,-89.7313
DELTA,37.2019,-89.7312
DELTA,37.2002,-89.7389
CIRCLEVILLE,30.61,-97.42
CIRCLEVILLE,30.6115,-97.42
CIRCLEVILLE,30.6121,-97.422
CIRCLEVILLE,30.6103,-97.4219
CIRCLEVILLE,30.65,-97.44
CIRCLEVILLE,30.6393,-97.4276
CIRCLEVILLE,30.6367,-97.4428
CIRCLEVILLE,30.6485,-97.4492
GRANGER,30.7,-97.44
GRANGER,30.6952,-97.4491
GRANGER,30.7041,-97.4486
GRANGER,30.7048,-97.4396
HUTTO,30.51,-97.53
HUTTO,30.5188,-97.534
HUTTO,30.517,-97.5423
HUTTO,30.5106,-97.5403
HUTTO,30.5559,-97.5441
HUTTO,30.5534,-97.5437
HUTTO,30.5541,-97.5468
HUTTO,30.559,-97.5472
HUTTO,30.5592,-97.5451
FISKVILLE,30.36,-97.69
FISKVILLE,30.3583,-97.685
FISKVILLE,30.3562,-97.6868
FISKVILLE,30.358,-97.6908
SAYERSVILLE,30.21,-97.31
HUNTER,29.84,-98.08
HUNTER,29.81,-98.08
HUNTER,29.8,-98.08
HUNTER,29.81,-98.09
SAN MARCOS LOWMAN AR,29.88,-97.94
SAN MARCOS LOWMAN AR,29.88,-97.94
SAN MARCOS,29.89,-97.93
